asin,date,review_count,avg_sentiment,pos_cnt,neut_cnt,neg_cnt
B08TMTFR6B,2025-08-13,1,0.24,0,1,0
B08TMTFR6B,2025-08-14,1,0.258,0,1,0
B08TMTFR6B,2025-08-16,2,0.378,2,0,0
B08TMTFR6B,2025-08-19,1,0.0,0,1,0
B08TMTFR6B,2025-08-21,2,0.75,2,0,0
B08TMTFR6B,2025-08-24,2,0.4325,2,0,0
B08TMTFR6B,2025-08-26,1,0.0,0,1,0
B08TMTFR6B,2025-08-30,1,0.499,1,0,0
B08TMTFR6B,2025-08-31,1,0.855,1,0,0
B08TMTFR6B,2025-09-02,3,0.492,2,1,0
B08TMTFR6B,2025-09-03,1,0.354,1,0,0
B08TMTFR6B,2025-09-04,1,0.5,1,0,0
B08TMTFR6B,2025-09-05,1,0.433,1,0,0
B08TMTFR6B,2025-09-06,1,1.0,1,0,0
B08TMTFR6B,2025-09-10,1,0.202,0,1,0
B08TMTFR6B,2025-09-12,2,0.38249999999999995,2,0,0
B08TMTFR6B,2025-09-15,1,0.485,1,0,0
B08TMTFR6B,2025-09-17,1,0.429,1,0,0
B08TMTFR6B,2025-09-18,1,0.533,1,0,0
B08TMTFR6B,2025-09-20,1,0.5,1,0,0
B08TMTFR6B,2025-09-23,2,0.3335,1,1,0
B08TMTFR6B,2025-09-25,2,0.3265,1,1,0
B08TMTFR6B,2025-09-26,2,0.5900000000000001,2,0,0
B08TMTFR6B,2025-09-27,1,0.75,1,0,0
B08TMTFR6B,2025-09-29,1,0.267,0,1,0
B08TMTFR6B,2025-09-30,1,0.365,1,0,0
B08TMTFR6B,2025-10-02,2,0.3165,1,1,0
B094NC89P9,2025-02-18,1,0.65,1,0,0
B094NC89P9,2025-02-19,1,0.15,0,1,0
B094NC89P9,2025-02-20,1,0.116,0,1,0
B094NC89P9,2025-02-22,1,0.52,1,0,0
B094NC89P9,2025-02-26,2,0.0545,0,2,0
B094NC89P9,2025-02-27,1,0.36,1,0,0
B094NC89P9,2025-02-28,1,0.725,1,0,0
B094NC89P9,2025-03-02,1,0.317,1,0,0
B094NC89P9,2025-03-03,2,0.0365,0,2,0
B094NC89P9,2025-03-10,1,0.278,0,1,0
B094NC89P9,2025-03-13,2,0.4645,2,0,0
B094NC89P9,2025-03-19,1,0.088,0,1,0
B094NC89P9,2025-03-22,1,0.19,0,1,0
B094NC89P9,2025-03-26,1,-0.014,0,1,0
B094NC89P9,2025-03-29,3,0.45366666666666666,2,1,0
B094NC89P9,2025-04-01,3,0.18433333333333332,2,1,0
B094NC89P9,2025-04-03,1,0.9,1,0,0
B094NC89P9,2025-04-04,1,0.0,0,1,0
B094NC89P9,2025-04-06,1,0.7,1,0,0
B094NC89P9,2025-04-08,1,-0.017,0,1,0
B094NC89P9,2025-04-11,1,0.63,1,0,0
B094NC89P9,2025-04-13,1,0.302,1,0,0
B094NC89P9,2025-04-14,1,0.63,1,0,0
B094NC89P9,2025-04-18,1,0.083,0,1,0
B094NC89P9,2025-04-21,1,1.0,1,0,0
B094NC89P9,2025-04-25,1,0.6,1,0,0
B094NC89P9,2025-04-27,1,0.094,0,1,0
B094NC89P9,2025-04-28,2,0.075,0,2,0
B094NC89P9,2025-05-01,1,0.303,1,0,0
B094NC89P9,2025-05-04,2,0.3085,1,1,0
B094NC89P9,2025-05-06,1,0.262,0,1,0
B094NC89P9,2025-05-09,1,0.071,0,1,0
B094NC89P9,2025-05-10,1,0.45,1,0,0
B094NC89P9,2025-05-20,1,0.387,1,0,0
B094NC89P9,2025-05-26,1,0.407,1,0,0
B094NC89P9,2025-05-28,1,0.367,1,0,0
B094NC89P9,2025-05-29,1,0.058,0,1,0
B094NC89P9,2025-06-04,2,0.11900000000000001,0,2,0
B094NC89P9,2025-06-07,1,0.4,1,0,0
B094NC89P9,2025-06-09,1,0.206,0,1,0
B094NC89P9,2025-06-11,1,0.8,1,0,0
B094NC89P9,2025-06-12,1,0.0,0,1,0
B094NC89P9,2025-06-13,1,0.0,0,1,0
B094NC89P9,2025-06-15,2,0.2425,1,1,0
B094NC89P9,2025-06-16,1,0.7,1,0,0
B094NC89P9,2025-06-17,2,-0.051500000000000004,0,2,0
B094NC89P9,2025-06-18,1,0.0,0,1,0
B094NC89P9,2025-06-21,1,1.0,1,0,0
B094NC89P9,2025-06-23,4,0.15125,1,3,0
B094NC89P9,2025-06-24,1,0.0,0,1,0
B094NC89P9,2025-06-25,1,0.171,0,1,0
B094NC89P9,2025-06-26,1,0.217,0,1,0
B094NC89P9,2025-06-28,1,0.529,1,0,0
B094NC89P9,2025-06-29,2,0.2205,1,1,0
B094NC89P9,2025-07-02,1,0.0,0,1,0
B094NC89P9,2025-07-03,2,0.2955,1,1,0
B094NC89P9,2025-07-06,1,0.2,0,1,0
B094NC89P9,2025-07-11,2,0.3905,1,1,0
B094NC89P9,2025-07-13,1,0.062,0,1,0
B094NC89P9,2025-07-15,2,0.30500000000000005,1,1,0
B094NC89P9,2025-07-16,1,0.137,0,1,0
B094NC89P9,2025-07-18,1,0.432,1,0,0
B094NC89P9,2025-07-25,1,0.0,0,1,0
B094NC89P9,2025-07-27,1,0.0,0,1,0
B094NC89P9,2025-07-29,2,0.175,1,1,0
B094NC89P9,2025-08-03,1,0.8,1,0,0
B094NC89P9,2025-08-04,2,0.225,1,1,0
B094NC89P9,2025-08-09,1,0.0,0,1,0
B094NC89P9,2025-08-11,1,0.383,1,0,0
B094NC89P9,2025-08-17,1,0.55,1,0,0
B094NC89P9,2025-08-18,2,0.14150000000000001,0,2,0
B094NC89P9,2025-08-19,1,0.5,1,0,0
B094NC89P9,2025-08-20,1,-1.0,0,0,1
B094NC89P9,2025-08-23,1,0.52,1,0,0
B094NC89P9,2025-08-26,1,0.075,0,1,0
B094NC89P9,2025-08-27,2,0.6499999999999999,2,0,0
B094NC89P9,2025-09-02,1,0.0,0,1,0
B094NC89P9,2025-09-21,1,0.233,0,1,0
B094NC89P9,2025-09-23,2,0.0,0,2,0
B094NC89P9,2025-09-24,1,0.0,0,1,0
B094NC89P9,2025-09-30,1,0.04,0,1,0
B094NC89P9,2025-10-03,1,0.0,0,1,0
B09NBVS84T,2025-03-11,2,0.197,1,1,0
B09NBVS84T,2025-03-13,4,0.061500000000000006,0,4,0
B09NBVS84T,2025-03-14,1,0.188,0,1,0
B09NBVS84T,2025-03-17,2,0.1825,1,1,0
B09NBVS84T,2025-03-18,1,0.532,1,0,0
B09NBVS84T,2025-03-20,2,0.252,0,2,0
B09NBVS84T,2025-03-21,1,-0.178,0,1,0
B09NBVS84T,2025-03-24,1,0.479,1,0,0
B09NBVS84T,2025-03-25,1,0.26,0,1,0
B09NBVS84T,2025-03-27,1,0.215,0,1,0
B09NBVS84T,2025-03-28,2,0.5215000000000001,2,0,0
B09NBVS84T,2025-03-29,1,0.217,0,1,0
B09NBVS84T,2025-04-03,1,0.43,1,0,0
B09NBVS84T,2025-04-05,1,1.0,1,0,0
B09NBVS84T,2025-04-13,1,0.304,1,0,0
B09NBVS84T,2025-04-14,1,0.188,0,1,0
B09NBVS84T,2025-04-15,1,0.508,1,0,0
B09NBVS84T,2025-04-16,1,0.226,0,1,0
B09NBVS84T,2025-04-17,1,0.139,0,1,0
B09NBVS84T,2025-04-22,2,0.35,1,1,0
B09NBVS84T,2025-04-24,1,-0.087,0,1,0
B09NBVS84T,2025-04-25,1,-0.039,0,1,0
B09NBVS84T,2025-04-28,1,0.25,0,1,0
B09NBVS84T,2025-05-01,1,0.667,1,0,0
B09NBVS84T,2025-05-02,1,0.75,1,0,0
B09NBVS84T,2025-05-04,1,0.492,1,0,0
B09NBVS84T,2025-05-05,1,1.0,1,0,0
B09NBVS84T,2025-05-08,2,-0.0835,0,2,0
B09NBVS84T,2025-05-09,1,0.333,1,0,0
B09NBVS84T,2025-05-14,1,0.0,0,1,0
B09NBVS84T,2025-05-16,1,0.433,1,0,0
B09NBVS84T,2025-05-17,1,0.0,0,1,0
B09NBVS84T,2025-05-20,1,0.266,0,1,0
B09NBVS84T,2025-05-22,1,0.0,0,1,0
B09NBVS84T,2025-05-27,1,0.458,1,0,0
B09NBVS84T,2025-05-29,1,0.501,1,0,0
B09NBVS84T,2025-06-04,1,0.337,1,0,0
B09NBVS84T,2025-06-06,1,0.121,0,1,0
B09NBVS84T,2025-06-07,1,0.339,1,0,0
B09NBVS84T,2025-06-18,1,-0.192,0,1,0
B09NBVS84T,2025-06-24,1,-0.6,0,0,1
B09NBVS84T,2025-06-25,1,-0.35,0,0,1
B09NBVS84T,2025-06-26,1,0.217,0,1,0
B09NBVS84T,2025-06-29,2,0.5105000000000001,2,0,0
B09NBVS84T,2025-07-01,1,0.5,1,0,0
B09NBVS84T,2025-07-02,1,0.233,0,1,0
B09NBVS84T,2025-07-07,1,0.244,0,1,0
B09NBVS84T,2025-07-08,1,-0.084,0,1,0
B09NBVS84T,2025-07-09,2,0.2105,1,1,0
B09NBVS84T,2025-07-11,1,0.25,0,1,0
B09NBVS84T,2025-07-13,1,0.771,1,0,0
B09NBVS84T,2025-07-14,2,0.1405,1,1,0
B09NBVS84T,2025-07-16,1,0.7,1,0,0
B09NBVS84T,2025-07-17,2,-0.15200000000000002,0,2,0
B09NBVS84T,2025-07-18,2,0.202,1,1,0
B09NBVS84T,2025-07-19,1,0.125,0,1,0
B09NBVS84T,2025-07-23,1,0.455,1,0,0
B09NBVS84T,2025-07-24,2,0.3885,2,0,0
B09NBVS84T,2025-07-26,1,0.055,0,1,0
B09NBVS84T,2025-07-30,1,0.5,1,0,0
B09NBVS84T,2025-07-31,2,0.2665,1,1,0
B09NBVS84T,2025-08-01,2,-0.05,0,2,0
B09NBVS84T,2025-08-03,1,0.464,1,0,0
B09NBVS84T,2025-08-06,1,0.201,0,1,0
B09NBVS84T,2025-08-09,1,0.0,0,1,0
B09NBVS84T,2025-08-12,1,0.33,1,0,0
B09NBVS84T,2025-08-13,1,0.2,0,1,0
B09NBVS84T,2025-08-19,1,0.279,0,1,0
B09NBVS84T,2025-08-20,1,0.317,1,0,0
B09NBVS84T,2025-08-21,2,0.1445,0,2,0
B09NBVS84T,2025-08-22,2,-0.275,0,1,1
B09NBVS84T,2025-08-25,1,0.18,0,1,0
B09NBVS84T,2025-08-26,1,0.367,1,0,0
B09NBVS84T,2025-08-30,1,0.533,1,0,0
B09NBVS84T,2025-09-04,1,-0.475,0,0,1
B09NBVS84T,2025-09-13,1,-0.124,0,1,0
B09NBVS84T,2025-09-14,1,0.35,1,0,0
B09NBVS84T,2025-09-15,2,0.1175,0,2,0
B09NBVS84T,2025-09-16,2,0.232,1,1,0
B09NBVS84T,2025-09-19,1,-0.25,0,1,0
B09NBVS84T,2025-09-21,1,0.234,0,1,0
B09NBVS84T,2025-09-23,2,-0.132,0,2,0
B09NBVS84T,2025-09-24,1,0.0,0,1,0
B09NBVS84T,2025-09-25,1,-0.2,0,1,0
B09NBVS84T,2025-09-29,1,0.125,0,1,0
B09NBVS84T,2025-09-30,1,0.125,0,1,0
B09NBVS84T,2025-10-02,1,0.4,1,0,0
B09S8XP2J2,2024-11-11,1,0.196,0,1,0
B09S8XP2J2,2024-11-12,2,0.29200000000000004,1,1,0
B09S8XP2J2,2024-11-13,2,0.3195,1,1,0
B09S8XP2J2,2024-11-15,1,0.303,1,0,0
B09S8XP2J2,2024-11-17,1,0.278,0,1,0
B09S8XP2J2,2024-11-18,1,0.227,0,1,0
B09S8XP2J2,2024-11-23,1,0.37,1,0,0
B09S8XP2J2,2024-11-29,1,0.247,0,1,0
B09S8XP2J2,2024-11-30,1,0.353,1,0,0
B09S8XP2J2,2024-12-02,1,0.379,1,0,0
B09S8XP2J2,2024-12-05,1,0.21,0,1,0
B09S8XP2J2,2024-12-06,1,-0.182,0,1,0
B09S8XP2J2,2024-12-12,1,0.065,0,1,0
B09S8XP2J2,2024-12-23,1,0.254,0,1,0
B09S8XP2J2,2024-12-24,1,0.3,0,1,0
B09S8XP2J2,2024-12-26,1,0.198,0,1,0
B09S8XP2J2,2024-12-29,1,0.0,0,1,0
B09S8XP2J2,2024-12-30,1,0.47,1,0,0
B09S8XP2J2,2024-12-31,1,0.305,1,0,0
B09S8XP2J2,2025-01-03,2,0.38,1,1,0
B09S8XP2J2,2025-01-04,1,0.239,0,1,0
B09S8XP2J2,2025-01-06,2,0.349,1,1,0
B09S8XP2J2,2025-01-11,2,0.389,2,0,0
B09S8XP2J2,2025-01-13,1,0.021,0,1,0
B09S8XP2J2,2025-01-17,1,0.0,0,1,0
B09S8XP2J2,2025-01-20,2,0.194,0,2,0
B09S8XP2J2,2025-01-21,1,0.417,1,0,0
B09S8XP2J2,2025-01-23,1,0.483,1,0,0
B09S8XP2J2,2025-01-28,1,0.0,0,1,0
B09S8XP2J2,2025-01-29,1,-0.062,0,1,0
B09S8XP2J2,2025-01-30,1,0.227,0,1,0
B09S8XP2J2,2025-02-03,1,0.241,0,1,0
B09S8XP2J2,2025-02-07,1,0.525,1,0,0
B09S8XP2J2,2025-02-10,1,-0.067,0,1,0
B09S8XP2J2,2025-02-11,1,0.0,0,1,0
B09S8XP2J2,2025-02-15,1,0.065,0,1,0
B09S8XP2J2,2025-02-19,1,-0.032,0,1,0
B09S8XP2J2,2025-02-26,3,0.283,1,2,0
B09S8XP2J2,2025-02-28,1,0.105,0,1,0
B09S8XP2J2,2025-03-05,1,-0.175,0,1,0
B09S8XP2J2,2025-03-06,2,0.2515,0,2,0
B09S8XP2J2,2025-03-09,1,0.473,1,0,0
B09S8XP2J2,2025-03-20,1,0.199,0,1,0
B09S8XP2J2,2025-03-29,2,0.34550000000000003,1,1,0
B09S8XP2J2,2025-04-03,1,0.136,0,1,0
B09S8XP2J2,2025-04-05,1,0.25,0,1,0
B09S8XP2J2,2025-04-06,1,0.019,0,1,0
B09S8XP2J2,2025-04-13,1,0.35,1,0,0
B09S8XP2J2,2025-04-17,1,0.6,1,0,0
B09S8XP2J2,2025-04-18,1,0.283,0,1,0
B09S8XP2J2,2025-04-19,1,0.117,0,1,0
B09S8XP2J2,2025-04-29,1,-0.073,0,1,0
B09S8XP2J2,2025-05-01,1,-0.14,0,1,0
B09S8XP2J2,2025-05-02,1,0.407,1,0,0
B09S8XP2J2,2025-05-06,1,0.11,0,1,0
B09S8XP2J2,2025-05-07,1,0.2,0,1,0
B09S8XP2J2,2025-05-20,1,0.421,1,0,0
B09S8XP2J2,2025-05-26,1,0.185,0,1,0
B09S8XP2J2,2025-05-30,2,-0.063,0,2,0
B09S8XP2J2,2025-05-31,1,0.142,0,1,0
B09S8XP2J2,2025-06-02,1,0.363,1,0,0
B09S8XP2J2,2025-06-06,1,0.8,1,0,0
B09S8XP2J2,2025-06-09,2,0.225,1,1,0
B09S8XP2J2,2025-06-11,1,0.0,0,1,0
B09S8XP2J2,2025-06-16,1,0.525,1,0,0
B09S8XP2J2,2025-06-20,1,0.364,1,0,0
B09S8XP2J2,2025-06-30,1,0.053,0,1,0
B09S8XP2J2,2025-07-01,1,0.59,1,0,0
B09S8XP2J2,2025-07-06,1,0.7,1,0,0
B09S8XP2J2,2025-07-09,1,0.72,1,0,0
B09S8XP2J2,2025-07-19,1,0.573,1,0,0
B09S8XP2J2,2025-07-20,1,0.625,1,0,0
B09S8XP2J2,2025-07-27,1,0.417,1,0,0
B09S8XP2J2,2025-08-10,2,-0.2,0,1,1
B09S8XP2J2,2025-08-16,1,0.525,1,0,0
B09S8XP2J2,2025-08-17,1,0.27,0,1,0
B09S8XP2J2,2025-08-21,1,0.517,1,0,0
B09S8XP2J2,2025-08-27,1,0.9,1,0,0
B09S8XP2J2,2025-09-05,2,0.157,1,1,0
B09S8XP2J2,2025-09-06,1,0.525,1,0,0
B09S8XP2J2,2025-09-10,1,0.369,1,0,0
B09S8XP2J2,2025-09-11,2,0.04349999999999998,1,0,1
B09S8XP2J2,2025-09-12,1,0.274,0,1,0
B09S8XP2J2,2025-09-15,1,0.414,1,0,0
B09S8XP2J2,2025-09-16,1,0.075,0,1,0
B09S8XP2J2,2025-09-28,1,0.158,0,1,0
B09S8XP2J2,2025-10-02,1,-0.063,0,1,0
B09XS7JWHH,2025-07-21,1,-0.016,0,1,0
B09XS7JWHH,2025-07-22,4,0.24325,2,2,0
B09XS7JWHH,2025-07-23,5,0.13540000000000002,1,4,0
B09XS7JWHH,2025-07-24,2,0.6665,2,0,0
B09XS7JWHH,2025-07-25,2,0.6950000000000001,2,0,0
B09XS7JWHH,2025-07-26,3,0.3293333333333333,1,2,0
B09XS7JWHH,2025-07-28,1,0.163,0,1,0
B09XS7JWHH,2025-07-29,1,-0.03,0,1,0
B09XS7JWHH,2025-07-30,3,0.233,1,2,0
B09XS7JWHH,2025-07-31,2,0.0255,0,2,0
B09XS7JWHH,2025-08-01,1,0.39,1,0,0
B09XS7JWHH,2025-08-02,1,0.387,1,0,0
B09XS7JWHH,2025-08-03,1,0.464,1,0,0
B09XS7JWHH,2025-08-05,1,-0.1,0,1,0
B09XS7JWHH,2025-08-06,5,0.16219999999999998,0,5,0
B09XS7JWHH,2025-08-07,1,0.146,0,1,0
B09XS7JWHH,2025-08-08,1,-0.076,0,1,0
B09XS7JWHH,2025-08-09,3,0.18533333333333335,0,3,0
B09XS7JWHH,2025-08-10,3,0.25666666666666665,2,1,0
B09XS7JWHH,2025-08-12,4,0.355,3,1,0
B09XS7JWHH,2025-08-13,3,0.077,0,3,0
B09XS7JWHH,2025-08-14,4,0.191,1,3,0
B09XS7JWHH,2025-08-15,2,-0.059000000000000004,0,2,0
B09XS7JWHH,2025-08-16,1,0.05,0,1,0
B09XS7JWHH,2025-08-17,1,-0.004,0,1,0
B09XS7JWHH,2025-08-18,1,-0.048,0,1,0
B09XS7JWHH,2025-08-19,2,0.10200000000000001,0,2,0
B09XS7JWHH,2025-08-21,1,0.283,0,1,0
B09XS7JWHH,2025-08-22,1,-0.019,0,1,0
B09XS7JWHH,2025-08-23,2,0.2495,1,1,0
B09XS7JWHH,2025-08-24,3,0.397,3,0,0
B09XS7JWHH,2025-08-25,2,-0.125,0,2,0
B09XS7JWHH,2025-08-26,1,1.0,1,0,0
B09XS7JWHH,2025-08-27,2,0.058499999999999996,1,0,1
B09XS7JWHH,2025-08-29,1,-0.055,0,1,0
B09XS7JWHH,2025-08-30,1,0.59,1,0,0
B09XS7JWHH,2025-09-01,2,0.01100000000000001,1,0,1
B09XS7JWHH,2025-09-02,3,0.16066666666666665,1,2,0
B09XS7JWHH,2025-09-03,1,0.0,0,1,0
B09XS7JWHH,2025-09-04,1,0.095,0,1,0
B09XS7JWHH,2025-09-06,1,0.387,1,0,0
B09XS7JWHH,2025-09-07,1,-0.115,0,1,0
B09XS7JWHH,2025-09-08,1,0.119,0,1,0
B09XS7JWHH,2025-09-09,3,0.16833333333333333,1,2,0
B09XS7JWHH,2025-09-10,2,-0.1365,0,1,1
B09XS7JWHH,2025-09-12,2,0.2335,1,1,0
B09XS7JWHH,2025-09-13,1,-0.05,0,1,0
B09XS7JWHH,2025-09-14,2,0.111,1,1,0
B09XS7JWHH,2025-09-15,3,0.2733333333333334,1,2,0
B09XS7JWHH,2025-09-16,1,0.037,0,1,0
B09XS7JWHH,2025-09-17,1,0.094,0,1,0
B09XS7JWHH,2025-09-18,2,0.3765,1,1,0
B09XS7JWHH,2025-09-22,1,-0.037,0,1,0
B09XS7JWHH,2025-09-23,2,0.056999999999999995,0,2,0
B09XS7JWHH,2025-09-24,3,-0.15066666666666664,0,2,1
B09XS7JWHH,2025-09-25,1,0.0,0,1,0
B09XS7JWHH,2025-09-26,3,0.18866666666666668,1,2,0
B09XS7JWHH,2025-09-30,2,0.3255,1,1,0
B09XS7JWHH,2025-10-02,1,0.117,0,1,0
B09XS7JWHH,2025-10-04,2,0.44599999999999995,1,1,0
B0B5VHRX7F,2025-07-07,2,0.321,1,1,0
B0B5VHRX7F,2025-07-08,2,0.14700000000000002,0,2,0
B0B5VHRX7F,2025-07-09,4,0.013749999999999998,1,3,0
B0B5VHRX7F,2025-07-10,1,0.558,1,0,0
B0B5VHRX7F,2025-07-11,1,0.041,0,1,0
B0B5VHRX7F,2025-07-15,1,0.331,1,0,0
B0B5VHRX7F,2025-07-16,1,0.177,0,1,0
B0B5VHRX7F,2025-07-18,1,0.5,1,0,0
B0B5VHRX7F,2025-07-19,1,0.8,1,0,0
B0B5VHRX7F,2025-07-20,2,0.438,2,0,0
B0B5VHRX7F,2025-07-21,2,0.4325,1,1,0
B0B5VHRX7F,2025-07-22,2,0.281,1,1,0
B0B5VHRX7F,2025-07-23,1,0.033,0,1,0
B0B5VHRX7F,2025-07-24,3,0.17,0,3,0
B0B5VHRX7F,2025-07-25,1,0.433,1,0,0
B0B5VHRX7F,2025-07-26,4,0.3385,1,3,0
B0B5VHRX7F,2025-07-27,4,0.2365,1,3,0
B0B5VHRX7F,2025-07-28,1,0.395,1,0,0
B0B5VHRX7F,2025-07-29,4,0.42275,2,2,0
B0B5VHRX7F,2025-07-30,1,0.4,1,0,0
B0B5VHRX7F,2025-07-31,1,0.34,1,0,0
B0B5VHRX7F,2025-08-01,1,0.428,1,0,0
B0B5VHRX7F,2025-08-02,2,0.045000000000000005,0,2,0
B0B5VHRX7F,2025-08-03,1,0.417,1,0,0
B0B5VHRX7F,2025-08-05,1,0.425,1,0,0
B0B5VHRX7F,2025-08-06,4,0.041749999999999995,0,4,0
B0B5VHRX7F,2025-08-07,4,0.16425,1,3,0
B0B5VHRX7F,2025-08-08,2,0.513,2,0,0
B0B5VHRX7F,2025-08-10,1,0.8,1,0,0
B0B5VHRX7F,2025-08-11,1,-0.1,0,1,0
B0B5VHRX7F,2025-08-12,1,0.0,0,1,0
B0B5VHRX7F,2025-08-13,3,0.26,2,1,0
B0B5VHRX7F,2025-08-15,2,0.3195,2,0,0
B0B5VHRX7F,2025-08-17,1,0.321,1,0,0
B0B5VHRX7F,2025-08-19,3,0.48100000000000004,2,1,0
B0B5VHRX7F,2025-08-20,2,0.0020000000000000018,0,2,0
B0B5VHRX7F,2025-08-21,2,0.30100000000000005,1,1,0
B0B5VHRX7F,2025-08-22,1,0.146,0,1,0
B0B5VHRX7F,2025-08-23,1,0.0,0,1,0
B0B5VHRX7F,2025-08-24,2,0.6835,2,0,0
B0B5VHRX7F,2025-08-25,1,0.0,0,1,0
B0B5VHRX7F,2025-08-27,3,0.214,1,2,0
B0B5VHRX7F,2025-08-28,2,0.2585,1,1,0
B0B5VHRX7F,2025-08-30,1,0.0,0,1,0
B0B5VHRX7F,2025-08-31,4,0.36075,2,2,0
B0B5VHRX7F,2025-09-01,3,0.08933333333333333,0,3,0
B0B5VHRX7F,2025-09-03,1,0.515,1,0,0
B0B5VHRX7F,2025-09-04,1,0.0,0,1,0
B0B5VHRX7F,2025-09-07,1,0.154,0,1,0
B0B5VHRX7F,2025-09-08,1,0.283,0,1,0
B0B5VHRX7F,2025-09-10,1,-0.172,0,1,0
B0B5VHRX7F,2025-09-15,4,0.21575,2,2,0
B0B5VHRX7F,2025-09-16,3,0.237,1,2,0
B0B5VHRX7F,2025-09-19,2,0.1745,0,2,0
B0B5VHRX7F,2025-09-20,1,0.0,0,1,0
B0B5VHRX7F,2025-09-21,1,0.5,1,0,0
B0B5VHRX7F,2025-09-22,2,0.018500000000000003,0,2,0
B0B5VHRX7F,2025-09-23,1,0.0,0,1,0
B0B5VHRX7F,2025-09-27,1,-0.145,0,1,0
B0B5VHRX7F,2025-09-28,3,0.05466666666666667,0,3,0
B0B5VHRX7F,2025-09-30,1,0.458,1,0,0
B0B5VHRX7F,2025-10-01,3,0.329,2,1,0
B0B5VHRX7F,2025-10-03,1,0.0,0,1,0
B0B5VHRX7F,2025-10-04,1,0.0,0,1,0
B0B75MQJQR,2025-02-06,1,0.467,1,0,0
B0B75MQJQR,2025-02-07,1,-0.229,0,1,0
B0B75MQJQR,2025-02-09,2,0.6575,2,0,0
B0B75MQJQR,2025-02-11,1,0.05,0,1,0
B0B75MQJQR,2025-02-16,2,0.272,1,1,0
B0B75MQJQR,2025-02-17,1,0.278,0,1,0
B0B75MQJQR,2025-02-21,2,0.345,1,1,0
B0B75MQJQR,2025-02-22,1,-0.239,0,1,0
B0B75MQJQR,2025-02-26,1,0.006,0,1,0
B0B75MQJQR,2025-02-27,1,-0.65,0,0,1
B0B75MQJQR,2025-02-28,1,0.378,1,0,0
B0B75MQJQR,2025-03-01,2,0.1785,0,2,0
B0B75MQJQR,2025-03-02,2,-0.0835,0,2,0
B0B75MQJQR,2025-03-03,1,0.45,1,0,0
B0B75MQJQR,2025-03-10,1,0.159,0,1,0
B0B75MQJQR,2025-03-21,1,0.15,0,1,0
B0B75MQJQR,2025-03-23,1,0.733,1,0,0
B0B75MQJQR,2025-03-24,1,0.2,0,1,0
B0B75MQJQR,2025-03-25,1,0.0,0,1,0
B0B75MQJQR,2025-03-27,1,0.263,0,1,0
B0B75MQJQR,2025-03-28,3,0.2856666666666667,1,2,0
B0B75MQJQR,2025-03-31,1,0.481,1,0,0
B0B75MQJQR,2025-04-03,1,0.088,0,1,0
B0B75MQJQR,2025-04-05,1,-0.3,0,1,0
B0B75MQJQR,2025-04-07,1,-0.2,0,1,0
B0B75MQJQR,2025-04-08,1,0.462,1,0,0
B0B75MQJQR,2025-04-10,1,0.415,1,0,0
B0B75MQJQR,2025-04-11,1,0.0,0,1,0
B0B75MQJQR,2025-04-12,2,0.22699999999999998,1,1,0
B0B75MQJQR,2025-04-13,2,0.391,1,1,0
B0B75MQJQR,2025-04-14,1,0.24,0,1,0
B0B75MQJQR,2025-04-22,1,0.7,1,0,0
B0B75MQJQR,2025-04-24,4,0.36025,3,1,0
B0B75MQJQR,2025-04-28,2,0.4195,2,0,0
B0B75MQJQR,2025-04-30,1,0.378,1,0,0
B0B75MQJQR,2025-05-01,2,0.2565,1,1,0
B0B75MQJQR,2025-05-03,1,0.5,1,0,0
B0B75MQJQR,2025-05-04,1,0.6,1,0,0
B0B75MQJQR,2025-05-06,2,0.0375,0,2,0
B0B75MQJQR,2025-05-07,2,0.0,0,2,0
B0B75MQJQR,2025-05-09,1,1.0,1,0,0
B0B75MQJQR,2025-05-12,1,0.441,1,0,0
B0B75MQJQR,2025-05-13,1,0.7,1,0,0
B0B75MQJQR,2025-05-15,1,0.34,1,0,0
B0B75MQJQR,2025-05-18,1,0.0,0,1,0
B0B75MQJQR,2025-05-20,1,-0.029,0,1,0
B0B75MQJQR,2025-05-22,2,0.4305,2,0,0
B0B75MQJQR,2025-05-31,1,0.392,1,0,0
B0B75MQJQR,2025-06-04,1,0.2,0,1,0
B0B75MQJQR,2025-06-05,1,0.286,0,1,0
B0B75MQJQR,2025-06-06,1,0.43,1,0,0
B0B75MQJQR,2025-06-07,1,-0.27,0,1,0
B0B75MQJQR,2025-06-10,1,0.425,1,0,0
B0B75MQJQR,2025-06-12,2,-0.0065,0,2,0
B0B75MQJQR,2025-06-17,2,0.6005,1,1,0
B0B75MQJQR,2025-06-19,1,-0.242,0,1,0
B0B75MQJQR,2025-06-23,1,0.0,0,1,0
B0B75MQJQR,2025-06-25,1,0.225,0,1,0
B0B75MQJQR,2025-06-27,1,0.05,0,1,0
B0B75MQJQR,2025-06-30,1,0.0,0,1,0
B0B75MQJQR,2025-07-01,2,0.225,1,1,0
B0B75MQJQR,2025-07-03,1,1.0,1,0,0
B0B75MQJQR,2025-07-06,2,0.0395,0,2,0
B0B75MQJQR,2025-07-08,1,0.299,0,1,0
B0B75MQJQR,2025-07-19,1,-0.75,0,0,1
B0B75MQJQR,2025-07-25,1,0.388,1,0,0
B0B75MQJQR,2025-07-30,1,0.095,0,1,0
B0B75MQJQR,2025-08-04,1,-0.019,0,1,0
B0B75MQJQR,2025-08-06,2,0.2965,1,1,0
