asin,review_id,review_date,rating,sentiment,review_helpful_votes,captured_at
B0CT9SBWC9,R2575CU3ILGU5J,2025-08-15,5.0,0.575,1,2025-09-20T15:02:39
B0CT9SBWC9,R5E0MEZXFEJSB,2025-08-11,5.0,0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R2FZNJWJI713XZ,2025-08-08,5.0,0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R2R7R4OSH8PYHF,2025-08-08,5.0,0.322,1,2025-09-20T15:02:39
B0CT9SBWC9,R65EZPPZ7WSNU,2025-08-07,5.0,0.439,0,2025-09-20T15:02:39
B0CT9SBWC9,RKV4PL16OGWVR,2025-08-03,3.0,0.5,0,2025-09-20T15:02:39
B0CT9SBWC9,R1AKSSE7WLNRWQ,2025-08-03,1.0,0.0,1,2025-09-20T15:02:39
B0CT9SBWC9,R2LTG75HCOOK3D,2025-08-02,5.0,0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R2TCBX1RL42DI9,2025-07-31,5.0,1.0,0,2025-09-20T15:02:39
B0CT9SBWC9,R3OZ6IAE0N4QAN,2025-07-31,5.0,0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R1FZWVZC8EBAFR,2025-07-26,5.0,0.381,0,2025-09-20T15:02:39
B0CT9SBWC9,R32PZPDIHOOK2Q,2025-07-25,3.0,0.035,1,2025-09-20T15:02:39
B0CT9SBWC9,R3A5P9TP7GUYCY,2025-07-24,1.0,0.0,2,2025-09-20T15:02:39
B0CT9SBWC9,R3CBSYN4HP6GQO,2025-07-23,5.0,0.28,0,2025-09-20T15:02:39
B0CT9SBWC9,R3LD2JG91R7E2U,2025-07-18,3.0,0.312,0,2025-09-20T15:02:39
B0CT9SBWC9,R23D8VLC5OTJUG,2025-07-16,1.0,-0.181,1,2025-09-20T15:02:39
B0CT9SBWC9,R2J2JI935LFJZV,2025-07-14,5.0,1.0,0,2025-09-20T15:02:39
B0CT9SBWC9,R2B42THEIPCW0Q,2025-07-13,2.0,0.167,0,2025-09-20T15:02:39
B0CT9SBWC9,R253VLQTVYWYGZ,2025-06-30,5.0,0.609,0,2025-09-20T15:02:39
B0CT9SBWC9,R2BXZFJIA9L5VA,2025-06-30,5.0,0.202,5,2025-09-20T15:02:39
B0CT9SBWC9,R252CK8OPRSGD9,2025-06-28,5.0,0.167,1,2025-09-20T15:02:39
B0CT9SBWC9,R3AGVQ4L507E71,2025-06-27,4.0,0.6,4,2025-09-20T15:02:39
B0CT9SBWC9,R4EUN92H40X0D,2025-06-26,3.0,0.374,7,2025-09-20T15:02:39
B0CT9SBWC9,RQRIQZLIWDC8A,2025-06-24,3.0,-0.25,0,2025-09-20T15:02:39
B0CT9SBWC9,RI3RKX2WYL2PQ,2025-06-23,1.0,0.0,1,2025-09-20T15:02:39
B0CT9SBWC9,RSUPUSK44HXUI,2025-06-21,5.0,0.6,1,2025-09-20T15:02:39
B0CT9SBWC9,R10CDMX1OEQI56,2025-06-20,4.0,0.4,0,2025-09-20T15:02:39
B0CT9SBWC9,R2O1HDZ8OG7IWE,2025-06-18,2.0,-0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R35Z4R7RX3WAFK,2025-06-15,5.0,0.55,2,2025-09-20T15:02:39
B0CT9SBWC9,R1LL19Z14U3CKE,2025-06-10,5.0,0.7,0,2025-09-20T15:02:39
B0CT9SBWC9,RF8ZNRPHQ5NCK,2025-06-06,2.0,-0.028,0,2025-09-20T15:02:39
B0CT9SBWC9,R13VWE5DYUGO68,2025-05-30,3.0,-0.2,0,2025-09-20T15:02:39
B0CT9SBWC9,RA8P9B8V15JCE,2025-05-29,5.0,0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R1X1GL4Q3MDF32,2025-05-28,5.0,0.409,0,2025-09-20T15:02:39
B0CT9SBWC9,R375B1651KZ675,2025-05-18,5.0,0.488,1,2025-09-20T15:02:39
B0CT9SBWC9,R32ZTU5VXIR018,2025-05-18,5.0,0.381,0,2025-09-20T15:02:39
B0CT9SBWC9,R2SRSXU2PCVZ16,2025-05-16,3.0,0.182,3,2025-09-20T15:02:39
B0CT9SBWC9,R15BTHNTL55L56,2025-05-16,5.0,0.575,1,2025-09-20T15:02:39
B0CT9SBWC9,R1Q59922D3PH7M,2025-05-11,5.0,0.595,0,2025-09-20T15:02:39
B0CT9SBWC9,RY37HXUDIYOJV,2025-05-07,3.0,-0.008,0,2025-09-20T15:02:39
B0CT9SBWC9,R2WSYLONCX0WVJ,2025-05-06,5.0,0.217,1,2025-09-20T15:02:39
B0CT9SBWC9,R1Q3VPFO5MAVHA,2025-05-05,1.0,0.107,0,2025-09-20T15:02:39
B0CT9SBWC9,R3FTSIYPJGHBWD,2025-05-04,5.0,0.6,0,2025-09-20T15:02:39
B0CT9SBWC9,R24CAFSSHYTFKH,2025-05-01,5.0,0.5,0,2025-09-20T15:02:39
B0CT9SBWC9,R3CJ0E6PT5Q4YV,2025-04-30,3.0,0.058,0,2025-09-20T15:02:39
B0CT9SBWC9,R35T9L6X3G6P3D,2025-04-28,5.0,0.33,6,2025-09-20T15:02:39
B0CT9SBWC9,R1TIJDQXT8AV61,2025-04-27,5.0,0.231,15,2025-09-20T15:02:39
B0CT9SBWC9,R3GMH29H5Q6P0N,2025-04-24,1.0,-0.525,0,2025-09-20T15:02:39
B0CT9SBWC9,R2FB3RJH9QLRNL,2025-04-22,5.0,0.458,0,2025-09-20T15:02:39
B0CT9SBWC9,R30CTYTV8DOPZH,2025-04-21,5.0,0.458,0,2025-09-20T15:02:39
B0CT9SBWC9,R1FP0FQAG9DFGE,2025-04-16,5.0,0.0,0,2025-09-20T15:02:39
B0CT9SBWC9,R2UV3XXNZ79YB9,2025-04-12,5.0,0.8,0,2025-09-20T15:02:39
B0CT9SBWC9,R1C5DFFC74G0PU,2025-04-11,5.0,0.7,0,2025-09-20T15:02:39
B0CT9SBWC9,RRI237XEANL7,2025-04-07,5.0,0.66,1,2025-09-20T15:02:39
B0CT9SBWC9,R5J3MN1YTYJ4Y,2025-04-06,5.0,0.702,0,2025-09-20T15:02:39
B0CT9SBWC9,R68UQ41S9G7AL,2025-04-05,2.0,0.0,0,2025-09-20T15:02:39
B0CT9SBWC9,R1X1OFEKJASRMC,2025-04-04,5.0,1.0,0,2025-09-20T15:02:39
B0CT9SBWC9,R1DTE5IORD6PCN,2025-04-03,5.0,0.209,4,2025-09-20T15:02:39
B0CT9SBWC9,R17ULW868OK50Q,2025-04-01,1.0,0.055,2,2025-09-20T15:02:39
B0CT9SBWC9,R26FT7Y5L6NBNZ,2025-03-27,5.0,0.0,0,2025-09-20T15:02:39
B0CT9SBWC9,R2K7YTRAGHH6DI,2025-03-24,5.0,0.55,0,2025-09-20T15:02:39
B0CT9SBWC9,R1JGRCV80LAAYR,2025-03-24,5.0,0.433,0,2025-09-20T15:02:39
B0CT9SBWC9,R1BDG79LK9RI9,2025-03-18,5.0,0.627,0,2025-09-20T15:02:39
B0CT9SBWC9,R1PZW4BJ3F3JA3,2025-03-18,5.0,0.5,0,2025-09-20T15:02:39
B0CT9SBWC9,R15IZURLZIQNOF,2025-03-18,1.0,0.119,1,2025-09-20T15:02:39
B0CT9SBWC9,R20JP3MEE6Q7ZX,2025-03-15,2.0,0.067,0,2025-09-20T15:02:39
B0CT9SBWC9,R20P2EVH4MXBOX,2025-03-07,5.0,0.247,0,2025-09-20T15:02:39
B0CT9SBWC9,RBNXXRJJZBJT8,2025-03-03,5.0,0.509,4,2025-09-20T15:02:39
B0CT9SBWC9,R3BIFLCWE9A73U,2025-02-27,4.0,0.198,0,2025-09-20T15:02:39
B0CT9SBWC9,R3D6USBN8JQA2F,2025-02-25,5.0,0.733,0,2025-09-20T15:02:39
B0CT9SBWC9,R3C50BGJCWRYMB,2025-02-25,5.0,0.54,0,2025-09-20T15:02:39
B0DP8WJ5BN,R1CX9MN3S7DH0G,2025-08-27,5.0,0.226,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3BU48LLOCL0PQ,2025-08-21,5.0,0.212,0,2025-09-20T15:02:39
B0DP8WJ5BN,R17H4ZACG5K9IB,2025-08-06,5.0,0.7,0,2025-09-20T15:02:39
B0DP8WJ5BN,R2W0POMR3QX8R0,2025-07-21,5.0,0.333,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3BI5Y3YNQBJM0,2025-07-15,3.0,0.339,0,2025-09-20T15:02:39
B0DP8WJ5BN,R2EAFMWMZ5Z63F,2025-07-10,5.0,0.373,0,2025-09-20T15:02:39
B0DP8WJ5BN,R1CL9SR7QPM11J,2025-07-08,4.0,0.254,0,2025-09-20T15:02:39
B0DP8WJ5BN,R29U2RF2MN73A,2025-07-07,5.0,0.32,1,2025-09-20T15:02:39
B0DP8WJ5BN,R1R938SLG9PPDD,2025-07-07,5.0,0.426,0,2025-09-20T15:02:39
B0DP8WJ5BN,R2U9CU44VZ3K5D,2025-07-02,5.0,0.526,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3L52X8CG67UVV,2025-06-27,5.0,0.302,0,2025-09-20T15:02:39
B0DP8WJ5BN,R28NDWI3RGGV7E,2025-06-22,5.0,0.2,0,2025-09-20T15:02:39
B0DP8WJ5BN,R2W3KJTW91XS6M,2025-06-22,4.0,0.107,1,2025-09-20T15:02:39
B0DP8WJ5BN,R1WUTJOO2B6O2H,2025-06-21,5.0,0.461,0,2025-09-20T15:02:39
B0DP8WJ5BN,R2JJPQI8YICILP,2025-06-18,5.0,0.345,1,2025-09-20T15:02:39
B0DP8WJ5BN,R34VN2DOFD9PM9,2025-06-16,5.0,0.281,0,2025-09-20T15:02:39
B0DP8WJ5BN,R1Q49FIQV3Y7ZZ,2025-06-13,5.0,0.29,0,2025-09-20T15:02:39
B0DP8WJ5BN,R1Q8ND3H886RME,2025-06-11,4.0,0.071,3,2025-09-20T15:02:39
B0DP8WJ5BN,RZZNSDBQVO5PB,2025-06-09,5.0,0.229,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3LKAQHQX21EVD,2025-06-08,4.0,0.325,0,2025-09-20T15:02:39
B0DP8WJ5BN,RE5G6SO7MOMHB,2025-06-04,4.0,0.476,0,2025-09-20T15:02:39
B0DP8WJ5BN,R38B2HVOBM4GJA,2025-06-02,5.0,0.306,2,2025-09-20T15:02:39
B0DP8WJ5BN,R19DZAED2OPX5C,2025-06-01,4.0,0.117,0,2025-09-20T15:02:39
B0DP8WJ5BN,R2839Q66XDBZNU,2025-05-31,5.0,0.389,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3OGJGNT0956DR,2025-05-31,4.0,0.27,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3Q0UAA12E2DGI,2025-05-30,4.0,0.39,0,2025-09-20T15:02:39
B0DP8WJ5BN,R3QSKYXLPF9J38,2025-05-30,5.0,0.2,0,2025-09-20T15:02:39
B0DP8WJ5BN,R1Q02H0XF2QPZN,2025-05-29,1.0,-0.007,0,2025-09-20T15:02:39
B09S8XP2J2,R2IY06VNWTWS6V,2025-09-16,2.0,0.075,0,2025-09-20T15:02:39
B09S8XP2J2,RGGH6FEMRIAW7,2025-09-15,3.0,0.414,0,2025-09-20T15:02:39
B09S8XP2J2,R3KYD9ML4IA1V5,2025-09-12,4.0,0.274,0,2025-09-20T15:02:39
B09S8XP2J2,R10TI2PSWMXFMK,2025-09-11,5.0,0.587,0,2025-09-20T15:02:39
B09S8XP2J2,R1RAMGLFL41JBO,2025-09-11,1.0,-0.5,0,2025-09-20T15:02:39
B09S8XP2J2,RA36TI25U1MS,2025-09-10,5.0,0.369,0,2025-09-20T15:02:39
B09S8XP2J2,RMGS2UUZGZ1ZU,2025-09-06,5.0,0.525,0,2025-09-20T15:02:39
B09S8XP2J2,R1B1DDFFKNBFM3,2025-09-05,4.0,0.34,0,2025-09-20T15:02:39
B09S8XP2J2,R3FSZMDEZZUL0X,2025-09-05,2.0,-0.026,0,2025-09-20T15:02:39
B09S8XP2J2,R19XRC9SA7XJ1V,2025-08-27,5.0,0.9,0,2025-09-20T15:02:39
B09S8XP2J2,R3CRVSV57TWUNO,2025-08-21,5.0,0.517,0,2025-09-20T15:02:39
B09S8XP2J2,R2HFP2G2JZ5YRY,2025-08-17,5.0,0.27,0,2025-09-20T15:02:39
B09S8XP2J2,R2KFLS6T1SNJ1S,2025-08-16,5.0,0.525,0,2025-09-20T15:02:39
B09S8XP2J2,R2S45NRH7OEG70,2025-08-10,1.0,-0.4,0,2025-09-20T15:02:39
B09S8XP2J2,R1ONOR8KQQ607X,2025-08-10,5.0,0.0,0,2025-09-20T15:02:39
B09S8XP2J2,R1TUB0D66Z2M7,2025-07-27,5.0,0.417,0,2025-09-20T15:02:39
B09S8XP2J2,RQ1HAWJ8GJ57I,2025-07-20,5.0,0.625,0,2025-09-20T15:02:39
B09S8XP2J2,REBHON016HNJ9,2025-07-19,5.0,0.573,0,2025-09-20T15:02:39
B09S8XP2J2,RT7NU2ZX1WW8N,2025-07-09,5.0,0.72,1,2025-09-20T15:02:39
B09S8XP2J2,R15K4XE9UFUXZ4,2025-07-06,5.0,0.7,0,2025-09-20T15:02:39
B09S8XP2J2,R1K124CXNFXNUA,2025-07-01,5.0,0.59,0,2025-09-20T15:02:39
B09S8XP2J2,R2H0EABSTHCY17,2025-06-30,1.0,0.053,2,2025-09-20T15:02:39
B09S8XP2J2,R2SSKW052B4HAS,2025-06-20,5.0,0.364,0,2025-09-20T15:02:39
B09S8XP2J2,R3VCS18E1D2JRU,2025-06-16,5.0,0.525,0,2025-09-20T15:02:39
B09S8XP2J2,R35LAWWQ0T4OUD,2025-06-11,4.0,0.0,4,2025-09-20T15:02:39
B09S8XP2J2,R23Z0U44EUKUUX,2025-06-09,5.0,0.325,0,2025-09-20T15:02:39
B09S8XP2J2,R16RB1NSJD96HZ,2025-06-09,5.0,0.125,0,2025-09-20T15:02:39
B09S8XP2J2,R2ZTFBFVG0OPBW,2025-06-06,5.0,0.8,0,2025-09-20T15:02:39
B09S8XP2J2,R1KH3WV49EESMG,2025-06-02,5.0,0.363,0,2025-09-20T15:02:39
B09S8XP2J2,R3MF6WQQUWGRBS,2025-05-31,2.0,0.142,1,2025-09-20T15:02:39
B09S8XP2J2,RC5MVZZB2P4Z0,2025-05-30,3.0,-0.176,0,2025-09-20T15:02:39
B09S8XP2J2,R1SO6A4ICIUH32,2025-05-30,5.0,0.05,0,2025-09-20T15:02:39
B09S8XP2J2,R32TX01W78RFSD,2025-05-26,5.0,0.185,3,2025-09-20T15:02:39
B09S8XP2J2,R2R4ZNE90IQVDB,2025-05-20,3.0,0.421,2,2025-09-20T15:02:39
B09S8XP2J2,RHBIGPVH4YF1D,2025-05-07,5.0,0.2,0,2025-09-20T15:02:39
B09S8XP2J2,RVE9Y4GP8L1L4,2025-05-06,2.0,0.11,0,2025-09-20T15:02:39
B09S8XP2J2,R208EGNQ9N9IOJ,2025-05-02,1.0,0.407,1,2025-09-20T15:02:39
B09S8XP2J2,R1KTR9I65RDXUK,2025-05-01,1.0,-0.14,0,2025-09-20T15:02:39
B09S8XP2J2,R3J6R2Z095OUSF,2025-04-29,1.0,-0.073,0,2025-09-20T15:02:39
B09S8XP2J2,R3I4P9T77HUFNR,2025-04-19,2.0,0.117,0,2025-09-20T15:02:39
B09S8XP2J2,R1M19JUEXO3JCG,2025-04-18,5.0,0.283,5,2025-09-20T15:02:39
B09S8XP2J2,R2F40Y80JXA5XK,2025-04-17,5.0,0.6,0,2025-09-20T15:02:39
B09S8XP2J2,R1GF6O3B9TBO9L,2025-04-13,4.0,0.35,0,2025-09-20T15:02:39
B09S8XP2J2,R140F4T8DJV3CJ,2025-04-06,5.0,0.019,0,2025-09-20T15:02:39
B09S8XP2J2,R16Y62LLLH2HBG,2025-04-05,1.0,0.25,0,2025-09-20T15:02:39
B09S8XP2J2,R13RX3DMDFPESW,2025-04-03,2.0,0.136,0,2025-09-20T15:02:39
B09S8XP2J2,RSM4L6A5I65XQ,2025-03-29,5.0,0.55,0,2025-09-20T15:02:39
B09S8XP2J2,RA30MDJYRSQI,2025-03-29,5.0,0.141,0,2025-09-20T15:02:39
B09S8XP2J2,R1DJLPDIQDYC8M,2025-03-20,5.0,0.199,4,2025-09-20T15:02:39
B09S8XP2J2,R2FY3IQHIOA6V5,2025-03-09,5.0,0.473,0,2025-09-20T15:02:39
B09S8XP2J2,RSW9WH0648W12,2025-03-06,4.0,0.275,0,2025-09-20T15:02:39
B09S8XP2J2,RHC8PE5PT41AD,2025-03-06,4.0,0.228,0,2025-09-20T15:02:39
B09S8XP2J2,R11MDXAXERD37N,2025-03-05,1.0,-0.175,0,2025-09-20T15:02:39
B09S8XP2J2,R2FU1ZJL176JAW,2025-02-28,2.0,0.105,0,2025-09-20T15:02:39
B09S8XP2J2,R15E5558IEZLM6,2025-02-26,5.0,0.199,5,2025-09-20T15:02:39
B09S8XP2J2,R2QBSRZWK1MXTH,2025-02-26,5.0,0.25,0,2025-09-20T15:02:39
B09S8XP2J2,R3NNEG9U6RKGGC,2025-02-26,3.0,0.4,1,2025-09-20T15:02:39
B09S8XP2J2,R39PSNECS969DC,2025-02-19,2.0,-0.032,0,2025-09-20T15:02:39
B09S8XP2J2,R1SRGXZJE4M8YZ,2025-02-15,3.0,0.065,0,2025-09-20T15:02:39
B09S8XP2J2,RS6KZFZLQK2VH,2025-02-11,5.0,0.0,0,2025-09-20T15:02:39
B09S8XP2J2,R3H75YTQIGKWCE,2025-02-10,2.0,-0.067,0,2025-09-20T15:02:39
B09S8XP2J2,RSDRJCPKFQ8ZP,2025-02-07,5.0,0.525,0,2025-09-20T15:02:39
B09S8XP2J2,RFX027LBY4ZZF,2025-02-03,5.0,0.241,1,2025-09-20T15:02:39
B09S8XP2J2,R18P3Z5IZAHKW0,2025-01-30,4.0,0.227,0,2025-09-20T15:02:39
B09S8XP2J2,R2R4R990TMJI4M,2025-01-29,2.0,-0.062,0,2025-09-20T15:02:39
B09S8XP2J2,RL8WGBZ1FZ8JJ,2025-01-28,3.0,0.0,1,2025-09-20T15:02:39
B09S8XP2J2,R368JURWSQ4UAY,2025-01-23,4.0,0.483,0,2025-09-20T15:02:39
B09S8XP2J2,R2JWE3NTZJEWMZ,2025-01-21,5.0,0.417,2,2025-09-20T15:02:39
B09S8XP2J2,RWSAGJ2XSZ7NA,2025-01-20,5.0,0.138,3,2025-09-20T15:02:39
B09S8XP2J2,R2C3AEDODOU43F,2025-01-20,5.0,0.25,0,2025-09-20T15:02:39
B09S8XP2J2,R2XURSE9DJ8TJ0,2025-01-17,5.0,0.0,0,2025-09-20T15:02:39
B09S8XP2J2,R1LIR3KCEWGJXX,2025-01-13,5.0,0.021,4,2025-09-20T15:02:39
B09S8XP2J2,R3J6ABDJFFDGOM,2025-01-11,5.0,0.344,1,2025-09-20T15:02:39
B09S8XP2J2,R21BDHQ0GLOBE6,2025-01-11,5.0,0.434,0,2025-09-20T15:02:39
B09S8XP2J2,R3EHKJXFQZXP1S,2025-01-06,5.0,0.3,1,2025-09-20T15:02:39
B09S8XP2J2,R31YO91BIUBHWV,2025-01-06,4.0,0.398,1,2025-09-20T15:02:39
B09S8XP2J2,R19FMZ3A1TI1E4,2025-01-04,4.0,0.239,15,2025-09-20T15:02:39
B09S8XP2J2,R2WQNH4GATSFEX,2025-01-03,5.0,0.5,0,2025-09-20T15:02:39
B09S8XP2J2,R642H7MFCMCHJ,2025-01-03,5.0,0.26,3,2025-09-20T15:02:39
B09S8XP2J2,R31N4G4BJO205E,2024-12-31,4.0,0.305,0,2025-09-20T15:02:39
B09S8XP2J2,R34K3O7RS7IFCY,2024-12-30,2.0,0.47,3,2025-09-20T15:02:39
B09S8XP2J2,R1HMBJS37WJ1XN,2024-12-29,5.0,0.0,0,2025-09-20T15:02:39
B09S8XP2J2,R2KV0FO2FM0Z07,2024-12-26,5.0,0.198,1,2025-09-20T15:02:39
B09S8XP2J2,R2RWTWCLMRM4B1,2024-12-24,5.0,0.3,0,2025-09-20T15:02:39
B09S8XP2J2,R25T5PAJMS0303,2024-12-23,1.0,0.254,0,2025-09-20T15:02:39
B09S8XP2J2,R150IO338EWILX,2024-12-12,4.0,0.065,0,2025-09-20T15:02:39
B09S8XP2J2,R3Q8ACN8D4EP1W,2024-12-06,4.0,-0.182,1,2025-09-20T15:02:39
B09S8XP2J2,R1AB0KJ0CX8O4O,2024-12-05,4.0,0.21,0,2025-09-20T15:02:39
B09S8XP2J2,R208P0BIRVRFVA,2024-12-02,5.0,0.379,2,2025-09-20T15:02:39
B09S8XP2J2,R2DNYMZP1T6K3Y,2024-11-30,5.0,0.353,0,2025-09-20T15:02:39
B09S8XP2J2,R13N56LIBEIH36,2024-11-29,3.0,0.247,6,2025-09-20T15:02:39
B09S8XP2J2,R3JTHA3ECCWAPR,2024-11-23,5.0,0.37,2,2025-09-20T15:02:39
B09S8XP2J2,R2D1B1EUMCGYY9,2024-11-18,2.0,0.227,0,2025-09-20T15:02:39
B09S8XP2J2,R3M8SZCTZ1LXHD,2024-11-17,5.0,0.278,0,2025-09-20T15:02:39
B09S8XP2J2,R2H8TR54WI3JBR,2024-11-15,5.0,0.303,0,2025-09-20T15:02:39
B09S8XP2J2,RPCDGSIU8LH9O,2024-11-13,5.0,0.189,0,2025-09-20T15:02:39
B09S8XP2J2,R1H250FBPCFGGD,2024-11-13,5.0,0.45,0,2025-09-20T15:02:39
B09S8XP2J2,RL2NB9MKG16JO,2024-11-12,5.0,0.45,0,2025-09-20T15:02:39
B09S8XP2J2,R2BFCJZMGOW65V,2024-11-12,5.0,0.134,7,2025-09-20T15:02:39
B09S8XP2J2,R3PC6AT29F2K1I,2024-11-11,2.0,0.196,1,2025-09-20T15:02:39
B0C6KFZC9Z,R7CUGWT2837ZW,2025-09-18,5.0,0.459,0,2025-09-20T15:02:39
B0C6KFZC9Z,RTIGLJEX0MMVO,2025-09-17,5.0,0.25,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1NW5EWDPJ8DTB,2025-09-16,4.0,0.251,1,2025-09-20T15:02:39
B0C6KFZC9Z,R245F3P8TH58RZ,2025-09-15,5.0,0.167,0,2025-09-20T15:02:39
B0C6KFZC9Z,R392T9R28O26A8,2025-09-14,5.0,0.6,0,2025-09-20T15:02:39
B0C6KFZC9Z,ROV0FUMLGNXZF,2025-09-13,5.0,0.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,RW4G1G5N1XWJ3,2025-09-12,5.0,0.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3APD0HGHE545Y,2025-09-12,2.0,-0.119,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3RRVWI8XVRGGB,2025-09-12,5.0,0.507,1,2025-09-20T15:02:39
B0C6KFZC9Z,RO3FFWV9S1ERV,2025-09-11,5.0,0.352,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3JAUMNKPZI65K,2025-09-11,5.0,0.1,0,2025-09-20T15:02:39
B0C6KFZC9Z,R357I40JA34N4,2025-09-11,5.0,0.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1A21D2GWI6091,2025-09-11,4.0,0.471,1,2025-09-20T15:02:39
B0C6KFZC9Z,R1XMEJKGJQ6A9I,2025-09-10,1.0,0.244,0,2025-09-20T15:02:39
B0C6KFZC9Z,R29DDLO2LDU0NO,2025-09-10,5.0,0.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R21IOEHLDSJTCH,2025-09-09,5.0,0.42,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2KSLISZIV5CHW,2025-09-09,3.0,0.162,0,2025-09-20T15:02:39
B0C6KFZC9Z,R6BVL8VH46D11,2025-09-09,5.0,0.299,0,2025-09-20T15:02:39
B0C6KFZC9Z,RROIM8H920AFG,2025-09-08,4.0,0.467,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1RK4XYNFEXDIB,2025-09-08,5.0,0.575,0,2025-09-20T15:02:39
B0C6KFZC9Z,RSSG17OBMOBAB,2025-09-07,5.0,0.812,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3KNVUNRDKG66L,2025-09-05,3.0,0.4,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2QLOE68NSMC1K,2025-09-05,5.0,0.209,0,2025-09-20T15:02:39
B0C6KFZC9Z,RANKCFF4FN8MD,2025-09-05,5.0,0.5,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3DFCC78QUWPD8,2025-09-05,5.0,0.306,2,2025-09-20T15:02:39
B0C6KFZC9Z,R2Z05JDUQ7STSC,2025-09-04,3.0,0.031,0,2025-09-20T15:02:39
B0C6KFZC9Z,R4OLAA7I10KAS,2025-09-04,5.0,0.473,2,2025-09-20T15:02:39
B0C6KFZC9Z,R3DRTSCQ2V6KSP,2025-09-02,5.0,0.46,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2HV47J4LO9YSJ,2025-09-02,5.0,0.458,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2IZ2VYE3PXQL8,2025-09-01,3.0,0.056,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2L42KRT360GO5,2025-09-01,5.0,0.391,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1CYXONBTKLWZD,2025-08-31,5.0,0.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2DKYHX1UY16Z0,2025-08-30,4.0,0.289,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3PIN4TNZO3TO7,2025-08-29,3.0,0.4,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2W4OZZW7IIZFG,2025-08-29,5.0,0.405,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2SSJ8YIOYK8IO,2025-08-29,5.0,0.247,0,2025-09-20T15:02:39
B0C6KFZC9Z,R33MCLJCKYN8FR,2025-08-28,3.0,0.306,6,2025-09-20T15:02:39
B0C6KFZC9Z,R3GVH49HWZ73IE,2025-08-28,5.0,0.45,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2BHSMUGTYWAND,2025-08-27,4.0,0.322,0,2025-09-20T15:02:39
B0C6KFZC9Z,RXL08PYOMZSR3,2025-08-27,5.0,1.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1EUSM5U0J80R2,2025-08-26,5.0,0.592,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1JEILP5NS1VLO,2025-08-26,3.0,0.04,2,2025-09-20T15:02:39
B0C6KFZC9Z,R1X874ZMR56ZLT,2025-08-25,5.0,0.5,0,2025-09-20T15:02:39
B0C6KFZC9Z,RKDH6LM084NLS,2025-08-25,5.0,0.344,0,2025-09-20T15:02:39
B0C6KFZC9Z,R1C7PT5HGRJ94Y,2025-08-24,5.0,0.573,0,2025-09-20T15:02:39
B0C6KFZC9Z,RNC0WUCQSZ0UB,2025-08-24,5.0,0.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R2E2QAQJ9U96JZ,2025-08-24,5.0,0.507,1,2025-09-20T15:02:39
B0C6KFZC9Z,R3MLIOHECK22O0,2025-08-23,5.0,0.125,1,2025-09-20T15:02:39
B0C6KFZC9Z,R237M8C72B16WW,2025-08-23,2.0,0.076,2,2025-09-20T15:02:39
B0C6KFZC9Z,R10XSHOOJGKU7K,2025-08-23,3.0,-0.002,0,2025-09-20T15:02:39
B0C6KFZC9Z,RGXFO8WMAQTO5,2025-08-23,5.0,1.0,0,2025-09-20T15:02:39
B0C6KFZC9Z,R32U1PUXS8UAL2,2025-08-23,5.0,0.369,0,2025-09-20T15:02:39
B0C6KFZC9Z,R3PX3IS7IB0NP2,2025-08-23,5.0,0.073,0,2025-09-20T15:02:39
B0C6KFZC9Z,R35K9P84WOW0C1,2025-08-22,4.0,0.274,1,2025-09-20T15:02:39
